theme,title,text
politics,сроки ответного визита макрона в россию не определены,"сроки ответного визита нового президента франции эммануэля макрона в россию не определены, заявил риа новости на полях пмэф пресс-секретарь российского лидера дмитрий песков.  петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"путин может встретиться с макроном на саммите g20, сообщил песков","петербург, 2 июн — риа новости. президент рф владимир путин может провести встречу с лидером франции эммануэлем макроном на полях саммита g20 в гамбурге, сообщил риа новости пресс-секретарь российского лидера дмитрий песков.  ранее о возможности встречи путина и макрона ""на полях"" ""большой двадцатки"" в гамбурге в июле риа новости заявил постпред рф при евросоюзе владимир чижов. он также не исключил, что там же пройдет и саммит ""нормандской четверки"". петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума."
politics,"швейцария заинтересована в развитии отношений с рф, заявил госсекретарь","петербург, 2 июн — риа новости. швейцария заинтересована в улучшении двусторонних отношений с россией в экономической, технологической и научной сферах, заявил риа новости госсекретарь по международным финансовым вопросам страны йорг гассер на полях пмэф. ""у нас уже отличные двусторонние отношения с россией в области экономики, финансов, технологий и науки. в этих трех сферах мы уже давно ведем переговоры, в рамках которых мы пытаемся улучшить то, что у нас есть"", — сказал гассер. госсекретарь добавил, что швейцария намерена продолжать диалог с россией в названных сферах с целью дальнейшего укрепления ""существующих хороших отношений"". петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,путин про нападки на посла россии в сша: совсем спятили,"петербург, 2 июн — риа новости. президент россии владимир путин, комментируя нападки в сша на российского посла сергея кисляка, заявил, что американская сторона ""спятила"", так как работа главы дипмиссии заключается во встречах и договоренностях с людьми.   петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"путин о западной прессе в россии: ""на голову нам сели, ноги свесили""","президент владимир путин призвал американскую прессу прекратить вмешиваться во внутреннюю политику россии.  реплика российского лидера прозвучала в ответ на слова келли, являющейся модератором заседания, о якобы случившемся вмешательстве россии в выборы президента сша. в настоящее время в конгрессе ведется расследование по поводу якобы имевшего место вмешательства москвы в выборы президента сша, на которых победил дональд трамп. при этом в американских сми регулярно появляются сообщения, как правило, со ссылкой на неназванные источники, о контактах членов предвыборного штаба трампа с российскими чиновниками и бизнесменами. россия неоднократно опровергала обвинения в попытках повлиять на выборы в сша, а пресс-секретарь президента рф дмитрий песков называл их ""абсолютно голословными"". петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,путин на полях пмэф провел короткие встречи с додиком и барзани,"петербург, 2 июн – риа новости. президент россии владимир путин на полях петербургского международного экономического форума провел ряд кратких контактов, в том числе с президентом республики сербской в боснии и герцеговине милорадом додиком и премьер-министром курдского автономного района ирака нечирваном барзани. в ходе беседы путина и додика были затронуты вопросы развития сотрудничества. также было отмечено, что такое развитие отвечает обоюдным интересам. кроме того, на полях форума состоялся краткий контакт путина с гендиректором магатэ юкия амано. стороны обменялись мнениями по вопросам взаимодействия россии и магатэ. что такое иракский курдистан курдский автономный район ирака (иракский курдистан) – автономия на севере ирака, чей статус закреплен в конституции страны. президентом автономии является масуд барзани, лидер демократической партии курдистана. премьер-министр курдистана нечирван барзани – племянник главы автономии. осенью регион намерен провести референдум о независимости, который может запустить процесс появления нового государства. но официальный багдад и мировое сообщество в целом негативно относятся к идее референдума. сейчас иракский курдистан обладает хорошими отношениями с турцией и сша, их позиция по поводу будущего референдума пока также непонятна. стороны подписали инвестиционное соглашение, в рамках которого взяли на себя обязательства развивать сотрудничество в области разведки и добычи, договорились о монетизации проекта по эксплуатации экспортного нефтепровода на территории иракского курдистана, а также заключили ряд соглашений о разделе продукции. "
politics,"путин: в мире мало стран, обладающих суверенитетом, и россия своим дорожит","петербург, 2 июн — риа новости. не так много стран в сегодняшнем мире обладают суверенитетом, и россия своим дорожит, заявил президент рф владимир путин на пленарном заседании пмэф.  ранее канцлер фрг ангела меркель заявила, что европа больше не может полагаться на других и ей следует взять свою судьбу в собственные руки. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"путин посетовал, что его не считают европейским лидером","петербург, 2 июн – риа новости. президент рф владимир путин посетовал, что руководители стран европы не относят его к числу европейских лидеров. ""я не отношусь к числу европейских лидеров… во всяком случае, они так не считают"", — сказал путин на пленарном заседании в рамках пмэф. путин затем уточнил, насколько телеведущая знакома с предметом разговора. ""вы читали сами эти парижские соглашения? нет, не читала, я вижу"",- сказал президент рф. в четверг трамп объявил, что америка выходит из парижского соглашения по климату. в своем выступлении он отметил, что страна начнет переговоры по заключению нового соглашения в этой сфере. парижское соглашение по климату — первое глобальное климатическое соглашение, подписанное 194 странами в декабре 2015 года, определяет мировой план действий по сдерживанию глобального потепления. оно не предполагает отказа от ископаемого топлива и ограничения выбросов углекислого газа. однако все стороны должны принять меры по снижению выбросов, технологическому перевооружению и адаптации к изменениям климата. "
politics,путин назвал нато инструментом внешней политики сша,"петербург, 2 июн — риа новости. президент россии владимир путин, отвечая на вопрос помогают ли россии ссоры вокруг нато, заявил, что они помогут, если альянс развалится.   петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума."
politics,косачев обсудил с американскими конгрессменами противодействие террору,"председатель комитета совета федерации по международным делам константин косачев обсудил с конгрессменами сша вопросы контроля над вооружениями и противодействия террору, урегулирование региональных конфликтов, сообщает пресс-служба сф. парламентарий принял участие в международной конференции ""отношения между сша и россией: вызовы политике в новую эру"", организованной в берлине институтом аспена (сша). сенатор ответил на вопросы конгрессменов, подтвердившие сохраняющийся интерес американской стороны к получению объективной и полномасштабной информации по вопросам, представляющим взаимный интерес. ""собеседников российского сенатора интересовали стратегическая стабильность, контроль над вооружениями, соблюдение режима нераспространения, противодействие террористической угрозе, урегулирование региональных конфликтов"", — говорится в сообщении. участники конференции договорились продолжить обмен идеями и предложениями по активизации российско-американского межпарламентского диалога, отмечает совфед. ежегодные конференции такого рода являются частью академической программы института аспена, направленной на повышение квалификации членов конгресса сша в сфере внешней политики. в прошлом году аналогичная конференция проходила при равном участии парламентариев из сша, германии и россии, однако на этот раз косачев стал единственным участником дискуссий от российского парламента."
politics,путин: пакет предложений по совершенствованию судебной системы согласован,"петербург, 2 июн — риа новости. пакет предложений по совершенствованию судебной системы рф уже согласован, сообщил президент рф владимир путин на пленарной сессии в рамках пмэф-2017.  петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"путин: перед миром стоят системные вызовы, нельзя размениваться на склоки","петербург, 2 июн — риа новости. системные долгосрочные вызовы стоят перед всем миром, поэтому страны не должны размениваться на склоки и распри, заявил российский президент владимир путина.  кроме того, по мнению путина, все страны должны начать ""совместный поиск нестандартных решений, новые форматы взаимодействия государств, региональных интеграционных объединений, бизнеса, научного сообщества"". петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,путин на пмэф встретился с додоном,"петербург, 2 июн – риа новости. президент россии владимир путин на полях петербургского международного экономического форума провел отдельную встречу с молдавским коллегой игорем додоном, сообщили в пресс-службе кремля. "
politics,путин на пмэф встретится с главой мид германии,"президент рф владимир путин в рамках петербургского международного экономического форума проведет встречу с главой мид фрг зигмаром габриэлем, сообщил в пятницу риа новости пресс-секретарь российского лидера дмитрий песков.  петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"глава втб: все ожидают, что путин пойдет на выборы и выиграет в первом туре","петербург, 2 июн — риа новости. все ожидают, что президент рф владимир путин примет участие в выборах главы государства в 2018 году и выиграет их в первом туре, считает глава втб андрей костин. ""президент путин, который не объявил пока о своих планах в 2018 году, но всем представляется разумным, поскольку его уровень поддержки среди российского населения реальный составляет там 70, больше процентов, то, конечно, при таком уровне поддержки любой политический лидер не может не пойти на выборы, на мой взгляд"", — отметил костин на сессии пмэф. ранее путин пообещал, что сделает все, чтобы обеспечить проведение избирательной кампании 2018 года в строгом соответствии с конституцией. при этом он не стал отвечать на вопрос, будет ли выдвигать свою кандидатуру. пресс-секретарь главы государства дмитрий песков также говорил, что тема президентских выборов пока не стоит в кремлевской повестке дня. петербургский международный экономический форум (пмэф), ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"россия продолжит диалог с трампом по нормализации отношений, заявил путин","петербург, 2 июн — риа новости. россия будет продолжать диалог с новой администрацией сша, но нужны взаимные усилия и политическая воля, чтобы добиться успеха, заявил российский президент владимир путин. ""нормализация двусторонних отношений отвечает интересам двух стран. и мы будем продолжать соответствующий диалог с новым президентом сша трампом и новой администрацией. но чтобы добиться успеха, нужны серьезные усилия с обеих сторон, потребуется политическая воля, готовность к решению вопросов, представляющих взаимный практический интерес"", — сказал путин на пленарном заседании ""бизнес-диалог россия — сша"" в рамках петербургского международного форума. "
politics,лавров проводит встречу с главой мид сербии дачичем на полях пмэф,"петербург, 2 июн – риа новости. глава мид рф сергей лавров в пятницу проводит встречу с вице-премьером, главой мид сербии ивицей дачичем на полях пмэф-2017, сообщает корреспондент риа новости.  ""очень рад видеть, рассчитываю на полезный разговор"", — подчеркнул российский министр. его сербский коллега отметил, что ему очень приятно, что сербия в этом году представлена здесь в привилегированном статусе гостя. "
politics,в гд рассмотрят законопроект о порядке принятия в ран,законопроект о порядке избрания президента ран может быть внесён в гд на следующей неделе и принят до конца этой сессии — глава профильного комитета
politics,сечин на пмэф пошутил про новые санкции сша против россии,"петербург, 2 июн — риа новости. глава ""роснефти"" игорь сечин призвал участников петербургского международного экономического форума продуктивно работать на фоне возможного введения новых американских санкций против россии. ""к слову, по информации ряда сми, конгресс сша также внимательно следит за нашей работой и приступил к обсуждению нового раунда санкций как раз на момент проведения форума в петербурге. надеюсь, мы никого не разочаруем"", — отметил сечин. накануне минфин сша ввел санкции против граждан россии и кндр в связи с развитием ядерной программы пхеньяна. в частности, ограничения коснутся трех российских компаний, включая ""независимую нефтегазовую компанию"" эдуарда худайнатова и ее структуру — ""ннк приморнефтепродукт"". также в списке фигурирует игорь мичурин, связанный с российской компанией ardis-bearings (ооо ""ардис-подшипник""), зарегистрированной в москве."
politics,путин утвердил поправки в закон о выборах президента,"президент россии владимир путин подписал закон об отмене открепительных удостоверений на выборах 2018 года. соответствующий документ размещен в четверг на сайте кремля.  кроме того, законом закрепляется возможность установления иного регулирования в отношении назначения наблюдателей. так, могут не учитываться положения о назначении не более двух наблюдателей на один участок, назначение конкретного наблюдателя только на один участок, заблаговременное представление списков наблюдателей в соответствующую комиссию. законом также устанавливаются дополнительные меры по обеспечению голосования избирателей, являющихся инвалидами."
politics,путин утвердил изменения в закон о выборах президента,"владимир путин утвердил изменения в закон о выборах президента. соответствующий документ ранее приняла госдума и одобрил совет федерации. поправки коснутся организации выборов и проведения избирательной кампании. также президент подписал закон об отмене открепительных удостоверений. избиратель, который будет находиться в день голосования в другом городе или регионе, сможет подать в избирательную комиссию заявление о включении в список избирателей по месту пребывания. если в день голосования он все же придет на участок по месту жительства, то сможет проголосовать только по решению участковой избирательной комиссии. она должна будет убедиться, что избиратель не голосовал на участке по месту пребывания, которое указал в заявлении. кроме того, закон увеличивает штрафы за неоднократное голосование и другие нарушения, связанные с проведением выборов. закон предусматривает исключение пятилетнего срока образования избирательных участков (участков референдума) и устанавливает возможность пересмотра их перечня и границ. в том числе путем разукрупнения, то есть уменьшения максимальной численности избирателей на участках с трех тысяч до 1,5 тысячи человек."
politics,"программа пмэф опровергает утверждения об изоляции россии, считает захарова","насыщенная программа петербургского международного экономического форума (пмэф) опровергает утверждения об изоляции россии, заявила официальный представитель мид рф мария захарова. ""о какой изоляции идет речь?… в тот момент, когда эта концепция была провозглашена, тогда было понятно, что она провалится. это все нереалистично"", — сказала захарова в эфире телеканала ""россия 24"". петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума."
politics,"пмэф призван восполнить дефицит правды и доверия в мире, заявила яровая","петербургский международный экономический форум призван восполнить дефицит правды, доверия и созидательного делового сотрудничества в мире, заявила вице-спикер госдумы ирина яровая на панельной сессии ""дальний восток россии — строительство новой экономики"" в рамках пмэф. ""сегодня в мире есть три дефицита: это дефицит правды, дефицит доверия и дефицит созидательного делового сотрудничества и взаимодействия. вот наш международный петербургский форум, он призван, собственно говоря, восполнить все три дефицита. потому что (он позволяет получить — ред.) правдивую информацию о том, как можно работать в россии, какие законы, какие гарантии, какая заинтересованность всех представителей власти"", — сказала яровая."
politics,"путин о меркель: у нас есть разногласия, но и много точек соприкосновения","президент рф владимир путин заявил, что с канцлером фрг ангелой меркель есть и разногласия, и точки прикосновения, но если касаться предстоящих парламентских выборов в германии, то предпочтений у москвы нет, поскольку главное — настрой на конструктив.  ""на мой взгляд, если и мы, и наши партнеры будут руководствоваться не сиюминутной политической конъюнктурой, а фундаментальными интересами наших стран, наших народов, то мы точно найдем не только точки соприкосновения, но и правильный путь взаимодействия"", — отметил он. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума."
politics,"путин надеется, что русофобские настроения продлятся недолго","президент рф владимир путин надеется, что русофобские настроения не продлятся долго, так как такая политика контрпродуктивна и вредна, в том числе и для ее инициаторов. ""долго ли это будет продолжаться? думаю, что все-таки… надеюсь, во всяком случае, что не так долго, и не бесконечно, хотя бы потому, что должно прийти осознаний, что это контрпродуктивно и вредит всем. конечно, и нам наносит определенный ущерб. но вредит и тем, кто инициирует такую политику"", — сказал путин в четверг на встрече с руководителями международных информационных агентств в рамках петербургского международного экономического форума. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"путин: россия борется за свои законные интересы, а ее пытаются сдерживать","попытки сдерживать россию не работают, эффект — нулевой, заявил президент рф владимир путин в четверг на встрече с руководителями международных информационных агентств в рамках петербургского международного экономического форума. ""некоторое время назад наши партнеры в отдельных странах или группе стран начали предпринимать попытки сдерживать россию, сдерживать ее законное стремление к обеспечению своих национальных интересов, предпринимая всякие не вписывающиеся в рамки международного права действия, в том числе, ограничения экономического характера, а теперь видят, что это не работает, эффект — нулевой"", — сказал путин. "
politics,"попытки сдерживать россию не работают, заявил путин","попытки сдерживать россию не работают, эффект — нулевой, заявил президент рф владимир путин в четверг на встрече с руководителями международных информационных агентств в рамках петербургского международного экономического форума. "
politics,путин: русофобия в некоторых странах хлещет через край,"русофобия в некоторых странах хлещет через край, это связано с утверждением многополярного мира, что не нравится монополистам, заявил в четверг президент россии владимир путин в рамках пмэф.  ""мы с вами встречаемся регулярно в рамках форума. но почему-то так практика складывалась, что все время раньше встречались по ночам. мы так очень поздно встречались и еще позднее заканчивали. в этот раз у нас есть такая возможность поговорить, что называется, на свежую голову"", — сказал российский президент. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,"сербия настроена на расширение сотрудничества с россией, заявил глава мид","петербург, 1 июн – риа новости. сербия не будет менять отношения с рф даже при новом правительстве, в белграде настроены на расширение политико-экономического сотрудничества с москвой, заявил в четверг глава мид сербии ивица дачич. ""россия и сербия — дружественные страны, эта политика сербии не будет меняться, несмотря на то, что сейчас в сербии будет создано новое правительство. не изменится и наша военная нейтральность, сербия не намерена вступать с нато и намерена развивать хорошие отношения с рф не только в политическом, но и экономическом плане. думаю, что у нас есть здесь большой потенциал, до сих пор не использованный. это должно быть функцией расширения наших экономических отношений в направлении увеличения нашего товарооборота. мы ставим целью довести его до 4 миллиардов долларов"", — сказал дачич, выступая на пмэф-2017. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума. "
politics,россия может предъявить сша претензии из-за блокирования дипсобственности,"петербург, 1 июн – риа новости. москва может потребовать у вашингтона возместить ущерб от незаконного блокирования российской собственности, рассказала риа новости официальный представитель мид мария захарова. это заявление дипломат сделала во время посещения стенда миа ""россия сегодня"" на петербургском экономическом форуме. ""это вопрос и финансистов, и инженеров. естественно, вопрос издержек так или иначе стоит на повестке дня"", — заключила представитель ведомства. в мид подчеркнули, что сша еще не передавали россии предложения по разрешению ситуации с дипломатическими объектами, хотя глава мид сергей лавров и госсекретарь рекс тиллерсон обсуждали этот вопрос. администрация президента сша барака обамы в конце декабря 2016 года ввела пакет антироссийских санкций из-за ""вмешательства в выборы"" и ""давления на американских дипломатов"", работающих в россии."
politics,"чижов заявил, что контакты лаврова и могерини могут продолжиться летом","петербург, 1 июн — риа новости. продолжения контактов министра иностранных дел россии сергея лаврова и главы дипломатии ес федерики могерини можно ожидать уже летом, заявил риа новости постпред рф при евросоюзе владимир чижов. ""продолжение контактов в формате лавров-могерини можно ожидать уже этим летом"", — сказал чижов на полях пмэф-2017. петербургский международный экономический форум, ставший ведущей мировой площадкой для общения деловых кругов и обсуждения ключевых экономических вопросов, в этом году проходит 1-3 июня. миа ""россия сегодня"" выступает информационным партнером форума."
